condition,group,stem,n_sickle,n_cells,polymer_length_um,polymer_um_per_100_cells,polymer_um_per_100_sickle_cells
S-UNT,S-UNT,M11_03_1_10_Bright Field_001,4,115,87.2766241101893,75.8927166175559,2181.9156027547324
S-UNT,S-UNT,M11_03_1_10_Bright Field_002,6,130,137.8281040610915,106.02161850853192,2297.1350676848583
S-UNT,S-UNT,M11_03_1_11_Bright Field_002,5,90,197.7955170391897,219.77279671021077,3955.910340783794
S-UNT,S-UNT,M11_03_1_12_Bright Field_001,7,109,153.26939257421765,140.61412162772262,2189.562751060252
S-UNT,S-UNT,M11_03_1_12_Bright Field_002,11,111,419.2397469950071,377.6934657612677,3811.2704272273377
S-UNT,S-UNT,M11_03_1_13_Bright Field_001,9,158,163.76505614800246,103.6487697139256,1819.611734977805
S-UNT,S-UNT,M11_03_1_13_Bright Field_002,14,165,340.58929679985926,206.41775563627832,2432.7806914275657
S-UNT,S-UNT,M11_03_1_14_Bright Field_001,3,95,131.40790493155498,138.3241104542684,4380.2634977185
S-UNT,S-UNT,M11_03_1_15_Bright Field_001,8,93,164.1468518053146,176.50199118851035,2051.8356475664327
S-UNT,S-UNT,M11_03_1_15_Bright Field_002,5,75,240.9181107961863,321.2241477282484,4818.362215923726
S-UNT,S-UNT,M11_03_1_16_Bright Field_001,3,98,185.3868579790971,189.17026324397665,6179.56193263657
S-UNT,S-UNT,M11_03_1_16_Bright Field_002,5,105,200.80711756925413,191.2448738754801,4016.1423513850823
S-UNT,S-UNT,M11_03_1_1_Bright Field_001,9,106,260.9612782202235,246.1898851134184,2899.5697580024835
S-UNT,S-UNT,M11_03_1_1_Bright Field_002,12,94,411.4448557686505,437.7072933709047,3428.7071314054206
S-UNT,S-UNT,M11_03_1_2_Bright Field_001,14,191,309.7165127522634,162.15524227867192,2212.2608053733097
S-UNT,S-UNT,M11_03_1_2_Bright Field_002,9,154,354.6490760048335,230.2916077953464,3940.545288942594
S-UNT,S-UNT,M11_03_1_3_Bright Field_001,6,152,177.84074430314232,117.00048967311994,2964.012405052372
S-UNT,S-UNT,M11_03_1_3_Bright Field_002,5,147,212.69525402004834,144.69064899323016,4253.905080400967
S-UNT,S-UNT,M11_03_1_4_Bright Field_001,3,100,92.39955720401305,92.39955720401305,3079.9852401337685
S-UNT,S-UNT,M11_03_1_4_Bright Field_002,9,151,287.653749879816,190.49917210583843,3196.1527764424004
S-UNT,S-UNT,M11_03_1_5_Bright Field_001,4,101,147.74977335793156,146.28690431478373,3693.744333948289
S-UNT,S-UNT,M11_03_1_6_Bright Field_001,5,156,141.56523758988,90.74694717300001,2831.3047517976
S-UNT,S-UNT,M11_03_1_6_Bright Field_002,7,172,231.92139886458628,134.8380225956897,3313.162840922661
S-UNT,S-UNT,M11_03_1_7_Bright Field_001,5,143,75.54585243399171,52.82926743635784,1510.9170486798344
S-UNT,S-UNT,M11_03_1_7_Bright Field_002,3,148,135.0485070026059,91.24899121797696,4501.616900086864
S-UNT,S-UNT,M11_03_1_8_Bright Field_001,9,133,210.85895416979525,158.54056704495883,2342.8772685532804
S-UNT,S-UNT,M11_03_1_8_Bright Field_002,15,160,321.8348016282087,201.14675101763044,2145.565344188058
S-UNT,S-UNT,M11_03_1_9_Bright Field_001,4,147,313.75384812770824,213.43799192361104,7843.846203192706
S-UNT,S-UNT,M11_03_1_9_Bright Field_002,15,153,407.07640324466365,266.0630086566429,2713.842688297758
S-UNT,S-UNT,M12_03_1_10_Bright Field_001,4,129,66.00411006859454,51.165976797360116,1650.1027517148636
S-UNT,S-UNT,M12_03_1_10_Bright Field_002,11,137,183.33142606820698,133.8185591738737,1666.6493278927906
S-UNT,S-UNT,M12_03_1_11_Bright Field_002,9,141,236.1658461590693,167.49350791423353,2624.064957322992
S-UNT,S-UNT,M12_03_1_12_Bright Field_002,6,105,194.65364921526023,185.38442782405735,3244.2274869210037
S-UNT,S-UNT,M12_03_1_13_Bright Field_001,4,195,136.04461159294672,69.76646748356242,3401.1152898236683
S-UNT,S-UNT,M12_03_1_13_Bright Field_002,9,201,332.20477413921213,165.27600703443392,3691.1641571023574
S-UNT,S-UNT,M12_03_1_14_Bright Field_001,9,128,192.4641712330016,150.36263377578248,2138.4907914777955
S-UNT,S-UNT,M12_03_1_14_Bright Field_002,3,102,177.68803149787425,174.20395244889633,5922.934383262475
S-UNT,S-UNT,M12_03_1_15_Bright Field_001,6,94,181.9503541805085,193.56420657500905,3032.5059030084753
S-UNT,S-UNT,M12_03_1_15_Bright Field_002,4,75,200.68112357746887,267.5748314366252,5017.0280894367215
S-UNT,S-UNT,M12_03_1_16_Bright Field_001,3,88,146.02813239345826,165.94105953802077,4867.604413115276
S-UNT,S-UNT,M12_03_1_16_Bright Field_002,3,71,46.66021782194453,65.71861665062609,1555.3405940648174
S-UNT,S-UNT,M12_03_1_1_Bright Field_001,8,151,198.11783309953202,131.20386297982253,2476.4729137441504
S-UNT,S-UNT,M12_03_1_1_Bright Field_002,12,181,322.82852174086355,178.3582993043445,2690.2376811738627
S-UNT,S-UNT,M12_03_1_2_Bright Field_001,7,159,274.0148124282025,172.3363600177374,3914.497320402893
S-UNT,S-UNT,M12_03_1_2_Bright Field_002,12,153,387.6557434563229,253.36976696491692,3230.464528802691
S-UNT,S-UNT,M12_03_1_3_Bright Field_001,3,175,171.71012589418697,98.1200719395354,5723.670863139566
S-UNT,S-UNT,M12_03_1_3_Bright Field_002,4,135,142.58459837806964,105.61822102079233,3564.614959451741
S-UNT,S-UNT,M12_03_1_4_Bright Field_001,13,201,266.7941190933241,132.73339258374335,2052.2624545640315
S-UNT,S-UNT,M12_03_1_4_Bright Field_002,10,188,309.44707338971654,164.59950712218964,3094.4707338971652
S-UNT,S-UNT,M12_03_1_5_Bright Field_001,7,164,159.00819438556857,96.95621608876132,2271.545634079551
S-UNT,S-UNT,M12_03_1_5_Bright Field_002,10,226,578.908145513791,256.15404668751813,5789.08145513791
S-UNT,S-UNT,M12_03_1_6_Bright Field_001,5,189,172.92533759678537,91.49488761734675,3458.506751935707
S-UNT,S-UNT,M12_03_1_6_Bright Field_002,14,247,272.7425980234245,110.42210446292489,1948.161414453032
S-UNT,S-UNT,M12_03_1_7_Bright Field_001,9,161,190.19235957072615,118.1319003544883,2113.248439674735
S-UNT,S-UNT,M12_03_1_7_Bright Field_002,12,189,392.1238872921563,207.47295623923617,3267.6990607679695
S-UNT,S-UNT,M12_03_1_8_Bright Field_001,5,193,115.15291913690267,59.66472494140035,2303.0583827380533
S-UNT,S-UNT,M12_03_1_8_Bright Field_002,15,194,314.9426765006477,162.34158582507612,2099.6178433376513
S-UNT,S-UNT,M12_03_1_9_Bright Field_001,7,209,142.81741005177628,68.33368901998865,2040.2487150253753
S-UNT,S-UNT,M12_03_1_9_Bright Field_002,9,238,430.67333299028513,180.95518192869122,4785.259255447612
S-UNT,S-UNT,M13_03_1_10_Bright Field_001,3,47,120.73661857634269,256.8864225028568,4024.5539525447566
S-UNT,S-UNT,M13_03_1_10_Bright Field_002,3,51,94.03781635005329,184.38787519618293,3134.59387833511
S-UNT,S-UNT,M13_03_1_11_Bright Field_002,4,71,198.386528375024,279.4176455986253,4959.6632093756
S-UNT,S-UNT,M13_03_1_12_Bright Field_002,7,55,163.34850332271037,296.9972787685643,2333.550047467291
S-UNT,S-UNT,M13_03_1_13_Bright Field_001,5,72,200.88560207452383,279.0077806590609,4017.712041490477
S-UNT,S-UNT,M13_03_1_13_Bright Field_002,5,91,199.81907569796374,219.58140186589424,3996.381513959275
S-UNT,S-UNT,M13_03_1_14_Bright Field_001,8,63,420.81007888718995,667.9525061701428,5260.1259860898745
S-UNT,S-UNT,M13_03_1_14_Bright Field_002,8,74,296.29890569818156,400.4039266191643,3703.7363212272694
S-UNT,S-UNT,M13_03_1_15_Bright Field_001,4,59,265.12644137749163,449.3668497923587,6628.161034437291
S-UNT,S-UNT,M13_03_1_15_Bright Field_002,3,45,217.29672136069956,482.8816030237768,7243.224045356652
S-UNT,S-UNT,M13_03_1_16_Bright Field_001,4,54,74.62192971541533,138.18875873225062,1865.5482428853834
S-UNT,S-UNT,M13_03_1_1_Bright Field_002,5,64,173.9094344575736,271.7334913399588,3478.1886891514723
S-UNT,S-UNT,M13_03_1_2_Bright Field_002,4,61,142.17705968009645,233.07714701655155,3554.426492002411
S-UNT,S-UNT,M13_03_1_3_Bright Field_001,3,61,41.31674336290981,67.7323661687046,1377.2247787636604
S-UNT,S-UNT,M13_03_1_3_Bright Field_002,8,72,207.07314304513383,287.6015875626859,2588.414288064173
S-UNT,S-UNT,M13_03_1_4_Bright Field_001,3,56,55.98980721183063,99.9817985925547,1866.326907061021
S-UNT,S-UNT,M13_03_1_4_Bright Field_002,3,59,58.32831063144394,98.86154344312531,1944.2770210481312
S-UNT,S-UNT,M13_03_1_5_Bright Field_001,3,57,84.49189127174557,148.23138819604486,2816.3963757248525
S-UNT,S-UNT,M13_03_1_5_Bright Field_002,5,75,176.3695357474922,235.15938099665627,3527.3907149498436
S-UNT,S-UNT,M13_03_1_6_Bright Field_001,3,46,108.01789941958214,234.82152047735246,3600.5966473194044
S-UNT,S-UNT,M13_03_1_6_Bright Field_002,6,42,91.62294763357602,218.14987531803814,1527.049127226267
S-UNT,S-UNT,M13_03_1_8_Bright Field_002,3,51,70.95518446882312,139.1278126839669,2365.172815627437
S-UNT,S-UNT,M13_03_1_9_Bright Field_001,3,77,145.72526980803198,189.2535971532883,4857.508993601066
S-UNT,S-UNT,M13_03_1_9_Bright Field_002,6,80,245.57485358048945,306.9685669756118,4092.9142263414906
S-UNT,S-UNT,M14_03_1_10_Bright Field_002,8,111,195.65630258986775,176.2669392701511,2445.7037823733467
S-UNT,S-UNT,M14_03_1_11_Bright Field_001,5,95,124.15314530139221,130.68752136988655,2483.0629060278443
S-UNT,S-UNT,M14_03_1_11_Bright Field_002,6,107,194.13581489354368,181.43534102200346,3235.5969148923946
S-UNT,S-UNT,M14_03_1_13_Bright Field_001,10,98,212.00733430366384,216.33401459557535,2120.0733430366386
S-UNT,S-UNT,M14_03_1_13_Bright Field_002,5,108,292.49506627652016,270.828765070852,5849.9013255304035
S-UNT,S-UNT,M14_03_1_14_Bright Field_001,4,99,62.88579128232349,63.52100129527625,1572.1447820580872
S-UNT,S-UNT,M14_03_1_14_Bright Field_002,4,87,134.44346327478826,154.5327164078026,3361.0865818697066
S-UNT,S-UNT,M14_03_1_15_Bright Field_002,5,63,229.16036112149447,363.74660495475314,4583.207222429889
S-UNT,S-UNT,M14_03_1_1_Bright Field_001,7,115,98.05067638135634,85.26145772291855,1400.7239483050905
S-UNT,S-UNT,M14_03_1_1_Bright Field_002,8,111,134.96354667296754,121.58878078645724,1687.0443334120941
S-UNT,S-UNT,M14_03_1_2_Bright Field_001,5,101,91.62804522592548,90.72083685735196,1832.5609045185095
S-UNT,S-UNT,M14_03_1_2_Bright Field_002,4,98,66.84188936327794,68.20600955436525,1671.0472340819485
S-UNT,S-UNT,M14_03_1_4_Bright Field_002,3,99,57.86473400017445,58.449226262802476,1928.8244666724815
S-UNT,S-UNT,M14_03_1_5_Bright Field_001,6,136,151.1917399589979,111.17039702867494,2519.862332649965
S-UNT,S-UNT,M14_03_1_5_Bright Field_002,9,154,383.03193374834916,248.72203490152543,4255.910374981658
S-UNT,S-UNT,M14_03_1_6_Bright Field_001,4,117,108.41337172101993,92.6610014709572,2710.334293025498
S-UNT,S-UNT,M14_03_1_6_Bright Field_002,8,151,247.75628861836844,164.07701233004533,3096.9536077296057
S-UNT,S-UNT,M14_03_1_7_Bright Field_001,3,115,181.55765952370714,157.87622567278882,6051.921984123572
S-UNT,S-UNT,M14_03_1_7_Bright Field_002,7,137,403.45281281748584,294.49110424634,5763.611611678369
S-UNT,S-UNT,M14_03_1_8_Bright Field_001,5,105,148.210472455501,141.15283091000094,2964.2094491100197
S-UNT,S-UNT,M14_03_1_8_Bright Field_002,5,99,237.77349247999067,240.1752449292835,4755.469849599814
S-UNT,S-UNT,M14_03_1_9_Bright Field_001,8,102,69.18654533546342,67.82994640731708,864.8318166932928
S-UNT,S-UNT,M14_03_1_9_Bright Field_002,9,94,217.58508221502447,231.47349171811115,2417.6120246113833
S-UNT,S-UNT,M15_03_1_10_Bright Field_002,5,77,182.80642594471254,237.41094278534095,3656.1285188942506
S-UNT,S-UNT,M15_03_1_11_Bright Field_002,8,72,216.74752054665953,301.03822298147156,2709.3440068332443
S-UNT,S-UNT,M15_03_1_12_Bright Field_001,3,58,42.61005308459289,73.46560876653948,1420.335102819763
S-UNT,S-UNT,M15_03_1_12_Bright Field_002,3,73,197.63591042133032,270.7341238648361,6587.8636807110115
S-UNT,S-UNT,M15_03_1_13_Bright Field_001,4,72,63.95184204891323,88.82200284571282,1598.7960512228308
S-UNT,S-UNT,M15_03_1_13_Bright Field_002,5,76,346.4320481933589,455.8316423596828,6928.6409638671785
S-UNT,S-UNT,M15_03_1_14_Bright Field_001,5,62,91.07083021683106,146.88843583359846,1821.416604336621
S-UNT,S-UNT,M15_03_1_14_Bright Field_002,5,66,130.11706785009636,197.14707250014598,2602.341357001927
S-UNT,S-UNT,M15_03_1_15_Bright Field_001,5,62,134.664475698779,217.20076725609516,2693.28951397558
S-UNT,S-UNT,M15_03_1_15_Bright Field_002,8,77,369.57594662198204,479.96876184673,4619.699332774776
S-UNT,S-UNT,M15_03_1_16_Bright Field_001,4,52,76.51681191592914,147.14771522294066,1912.9202978982285
S-UNT,S-UNT,M15_03_1_1_Bright Field_001,3,80,70.36396129826998,87.95495162283748,2345.4653766089996
S-UNT,S-UNT,M15_03_1_1_Bright Field_002,6,65,232.1682395882468,357.1819070588412,3869.4706598041134
S-UNT,S-UNT,M15_03_1_2_Bright Field_001,6,71,72.4081553036951,101.98331732914802,1206.8025883949183
S-UNT,S-UNT,M15_03_1_2_Bright Field_002,4,78,228.54596370047932,293.0076457698453,5713.649092511983
S-UNT,S-UNT,M15_03_1_3_Bright Field_001,3,71,80.38867839899974,113.22349070281655,2679.6226132999914
S-UNT,S-UNT,M15_03_1_3_Bright Field_002,7,79,168.886697516862,213.78062976817975,2412.667107383743
S-UNT,S-UNT,M15_03_1_4_Bright Field_001,3,83,180.91391499021768,217.9685722773707,6030.463833007256
S-UNT,S-UNT,M15_03_1_4_Bright Field_002,7,101,267.86431480010236,265.2121928713885,3826.633068572891
S-UNT,S-UNT,M15_03_1_5_Bright Field_001,5,72,191.4179554824229,265.85827150336513,3828.3591096484583
S-UNT,S-UNT,M15_03_1_5_Bright Field_002,4,76,282.76207918534834,372.05536734914256,7069.0519796337085
S-UNT,S-UNT,M15_03_1_7_Bright Field_002,6,80,203.33395810239284,254.16744762799104,3388.8993017065472
S-UNT,S-UNT,M15_03_1_8_Bright Field_001,7,93,182.7408019565408,196.49548597477502,2610.58288509344
S-UNT,S-UNT,M15_03_1_9_Bright Field_001,3,79,59.17713011807551,74.90775964313356,1972.5710039358503
S-UNT,S-UNT,M16_03_1_10_Bright Field_001,3,103,145.0719511608704,140.84655452511691,4835.731705362347
S-UNT,S-UNT,M16_03_1_10_Bright Field_002,9,117,306.39136856725287,261.8729645873956,3404.348539636143
S-UNT,S-UNT,M16_03_1_11_Bright Field_001,4,117,62.40031059240863,53.33359879693045,1560.0077648102158
S-UNT,S-UNT,M16_03_1_11_Bright Field_002,5,138,112.21196439424911,81.31301767699212,2244.2392878849823
S-UNT,S-UNT,M16_03_1_12_Bright Field_001,4,111,111.31756446979287,100.28609411693051,2782.9391117448217
S-UNT,S-UNT,M16_03_1_12_Bright Field_002,13,140,507.69757097885474,362.64112212775336,3905.3659306065747
S-UNT,S-UNT,M16_03_1_13_Bright Field_001,8,93,210.96766934232028,226.84695628206484,2637.0958667790037
S-UNT,S-UNT,M16_03_1_13_Bright Field_002,8,116,415.27549917717465,357.996119980323,5190.943739714683
S-UNT,S-UNT,M16_03_1_14_Bright Field_002,6,90,203.6805906701384,226.3117674112649,3394.6765111689733
S-UNT,S-UNT,M16_03_1_15_Bright Field_001,3,82,97.00767979464028,118.30204853004912,3233.589326488009
S-UNT,S-UNT,M16_03_1_15_Bright Field_002,3,82,98.78675466901089,120.47165203537914,3292.8918223003634
S-UNT,S-UNT,M16_03_1_16_Bright Field_001,9,78,254.3874122196676,326.13770797393283,2826.526802440751
S-UNT,S-UNT,M16_03_1_16_Bright Field_002,6,65,189.37917650354615,291.35257923622487,3156.319608392436
S-UNT,S-UNT,M16_03_1_1_Bright Field_001,4,153,96.4968746643801,63.06985272181706,2412.4218666095026
S-UNT,S-UNT,M16_03_1_1_Bright Field_002,8,151,310.20054179097315,205.4308223781279,3877.5067723871643
S-UNT,S-UNT,M16_03_1_2_Bright Field_001,5,151,187.7856958076661,124.36138795209675,3755.713916153322
S-UNT,S-UNT,M16_03_1_2_Bright Field_002,11,187,470.7703222571277,251.74883543161909,4279.730202337524
S-UNT,S-UNT,M16_03_1_3_Bright Field_002,8,142,256.53910624063883,180.6613424229851,3206.7388280079854
S-UNT,S-UNT,M16_03_1_4_Bright Field_001,6,106,106.6592814038864,100.62196358857207,1777.6546900647734
S-UNT,S-UNT,M16_03_1_4_Bright Field_002,12,133,353.7322462659998,265.96409493684195,2947.7687188833315
S-UNT,S-UNT,M16_03_1_5_Bright Field_001,9,149,236.68411474904212,158.84839916043097,2629.8234972115793
S-UNT,S-UNT,M16_03_1_5_Bright Field_002,21,170,435.5509973111243,256.2064690065437,2074.052368148211
S-UNT,S-UNT,M16_03_1_6_Bright Field_001,4,125,126.06158857528565,100.84927086022853,3151.5397143821415
S-UNT,S-UNT,M16_03_1_6_Bright Field_002,8,170,346.2253689970026,203.6619817629427,4327.817112462532
S-UNT,S-UNT,M16_03_1_7_Bright Field_001,6,127,180.587487093263,142.19487172697873,3009.7914515543835
S-UNT,S-UNT,M16_03_1_7_Bright Field_002,5,145,213.40886384298574,147.17852678826603,4268.177276859715
S-UNT,S-UNT,M16_03_1_8_Bright Field_001,4,122,140.239216584462,114.95017752824755,3505.9804146115503
S-UNT,S-UNT,M16_03_1_8_Bright Field_002,9,154,295.84449254242367,192.10681333923614,3287.1610282491515
S-UNT,S-UNT,M16_03_1_9_Bright Field_001,7,112,230.84487644793808,206.11149682851615,3297.7839492562584
S-UNT,S-UNT,M16_03_1_9_Bright Field_002,6,130,264.4104343081709,203.3926417755161,4406.840571802849
S-UNT,S-UNT,M17_03_1_10_Bright Field_002,7,67,110.86706667565502,165.47323384426122,1583.8152382236433
S-UNT,S-UNT,M17_03_1_13_Bright Field_001,4,75,65.9396233265306,87.91949776870746,1648.4905831632648
S-UNT,S-UNT,M17_03_1_13_Bright Field_002,5,125,153.57867477003614,122.86293981602891,3071.573495400723
S-UNT,S-UNT,M17_03_1_14_Bright Field_002,5,57,42.5187333058957,74.59426895771176,850.3746661179141
S-UNT,S-UNT,M17_03_1_1_Bright Field_001,4,69,93.1734586712728,135.0339980743084,2329.33646678182
S-UNT,S-UNT,M17_03_1_1_Bright Field_002,7,88,140.11204478648824,159.21823271191846,2001.6006398069749
S-UNT,S-UNT,M17_03_1_2_Bright Field_001,4,65,118.8779772350326,182.889195746204,2971.949430875815
S-UNT,S-UNT,M17_03_1_2_Bright Field_002,9,77,255.1430162122169,331.3545665093726,2834.9224023579654
S-UNT,S-UNT,M17_03_1_3_Bright Field_002,3,74,130.2928469498638,176.07141479711322,4343.094898328793
S-UNT,S-UNT,M17_03_1_4_Bright Field_002,3,93,194.0569652397961,208.66340348365173,6468.565507993204
S-UNT,S-UNT,M17_03_1_5_Bright Field_001,8,80,117.9490761613305,147.43634520166313,1474.3634520166313
S-UNT,S-UNT,M17_03_1_5_Bright Field_002,4,129,182.19354318089398,141.2353047913907,4554.838579522349
S-UNT,S-UNT,M17_03_1_6_Bright Field_002,6,106,141.62874845679508,133.61202684603307,2360.4791409465847
S-UNT,S-UNT,M17_03_1_7_Bright Field_001,3,57,21.736065799841377,38.13344877165154,724.5355266613792
S-UNT,S-UNT,M17_03_1_7_Bright Field_002,4,84,103.33995201969908,123.02375240440367,2583.498800492477
S-UNT,S-UNT,M17_03_1_8_Bright Field_002,3,71,85.35887237880642,120.22376391381187,2845.2957459602144
S-UNT,S-UNT,M17_03_1_9_Bright Field_002,4,110,154.2501085763852,140.22737143307745,3856.2527144096302
S-UNT,S-UNT,M18_03_1_10_Bright Field_001,7,110,280.62228878224505,255.11117162022276,4008.8898397463577
S-UNT,S-UNT,M18_03_1_10_Bright Field_002,10,135,354.41939083415303,262.5328820993726,3544.19390834153
S-UNT,S-UNT,M18_03_1_11_Bright Field_001,3,105,14.359810213627213,13.676009727264013,478.66034045424044
S-UNT,S-UNT,M18_03_1_11_Bright Field_002,8,113,133.42270223734383,118.07318782065825,1667.7837779667977
S-UNT,S-UNT,M18_03_1_12_Bright Field_001,3,95,36.357076732615596,38.270607086963786,1211.9025577538532
S-UNT,S-UNT,M18_03_1_12_Bright Field_002,11,96,290.0153482690928,302.0993211136383,2636.5031660826617
S-UNT,S-UNT,M18_03_1_13_Bright Field_002,5,144,316.3331041601587,219.67576677788801,6326.662083203175
S-UNT,S-UNT,M18_03_1_14_Bright Field_002,4,97,200.37251920128983,206.56960742401014,5009.312980032246
S-UNT,S-UNT,M18_03_1_15_Bright Field_002,4,86,82.50266529900058,95.93333174302393,2062.5666324750146
S-UNT,S-UNT,M18_03_1_16_Bright Field_002,3,58,49.091124565261,84.63986994010517,1636.3708188420333
S-UNT,S-UNT,M18_03_1_1_Bright Field_001,6,142,297.02993393292667,209.17600981192018,4950.498898882111
S-UNT,S-UNT,M18_03_1_1_Bright Field_002,10,171,394.06503347797513,230.44738799881588,3940.6503347797516
S-UNT,S-UNT,M18_03_1_2_Bright Field_001,4,141,147.57843338936345,104.66555559529323,3689.4608347340863
S-UNT,S-UNT,M18_03_1_2_Bright Field_002,17,202,469.42996683045624,232.39107268834468,2761.3527460615073
S-UNT,S-UNT,M18_03_1_3_Bright Field_001,7,141,150.25612355481638,106.56462663462155,2146.516050783091
S-UNT,S-UNT,M18_03_1_3_Bright Field_002,8,173,247.5725208600634,143.10550338731989,3094.6565107507927
S-UNT,S-UNT,M18_03_1_4_Bright Field_001,9,163,224.2146729757679,137.55501409556314,2491.2741441751987
S-UNT,S-UNT,M18_03_1_4_Bright Field_002,20,201,507.57815621882634,252.5264458800131,2537.890781094132
S-UNT,S-UNT,M18_03_1_5_Bright Field_001,8,142,118.16406460157182,83.21413000110692,1477.0508075196478
S-UNT,S-UNT,M18_03_1_5_Bright Field_002,6,161,332.33425176887505,206.41878991855592,5538.904196147917
S-UNT,S-UNT,M18_03_1_6_Bright Field_001,8,119,152.1327225896499,127.84262402491588,1901.6590323706237
S-UNT,S-UNT,M18_03_1_6_Bright Field_002,14,143,397.39726728092296,277.90018690973636,2838.55190914945
S-UNT,S-UNT,M18_03_1_7_Bright Field_001,6,141,137.0748874098385,97.21623220555922,2284.581456830642
S-UNT,S-UNT,M18_03_1_7_Bright Field_002,14,146,310.0603004174901,212.3700687791028,2214.7164315535006
S-UNT,S-UNT,M18_03_1_8_Bright Field_001,3,125,70.40400180009824,56.32320144007859,2346.8000600032747
